description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
When you are mummy and daddy's boy at the same time. ♥️♥️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,heart suit,en,When you are mummy and daddy's boy at the same time.  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,mummi daddi   time sureshkumar,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03,0.03,0.03,9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Sweetness overloaded. ♥️♥️@sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,heart suit,et,Sweetness overloaded. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,sweet overload sureshkumar,0.01,0.01,0.58,0.01,0.01,0.19,0.01,0.15,0.01,0.01,1,"{'neg': 0.385, 'neu': 0.154, 'pos': 0.462, 'compound': 0.128}",0.385,0.154,0.462,0.128
Mummy says carrots helps me to see  in the dark. Amazon prime groceries makes it tastier. yum num num. #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,,,en,Mummy says carrots helps me to see  in the dark. Amazon prime groceries makes it tastier. yum num num. #amazonsg #amazonpetssg,mummi say carrot help  dark amazon prime groceri make tastier    amazonsg amazonpetssg,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.5267}",0.0,0.694,0.306,0.5267
"Toll charges is applicable for kitchen entry when you have a beagle at home. 
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Toll charges is applicable for kitchen entry when you have a beagle at home. 
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",toll charg applic kitchen entri beagl home  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld featur,0.01,0.01,0.77,0.01,0.01,0.01,0.11,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Bloopers!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #bloopers",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #bloopers,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Bloopers!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #bloopers",blooper  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld blooper,0.02,0.02,0.39,0.48,0.02,0.02,0.02,0.02,0.02,0.02,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Squatting.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #dogtraining #training #squats",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #dogtraining #training #squats,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Squatting.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #dogtraining #training #squats",squat  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld dogtrain train squat,0.0,0.0,0.17,0.0,0.0,0.0,0.37,0.33,0.0,0.1,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"I love you daddy.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"I love you daddy.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",love daddi sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.41,0.0,0.17,4,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.0,0.819,0.181,0.6369
Little whale @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,Little whale @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,littl whale sureshkumar,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.31,0.49,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld
#marvel #superman #avengers #ikea #ikeasg @ikeasingapore @ikea",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #marvel #superman #avengers #ikea #ikeasg,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv @ikeasingapore @ikea,,en,"#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld
#marvel #superman #avengers #ikea #ikeasg @ikeasingapore @ikea",  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld marvel superman aveng ikea ikeasg,0.0,0.0,0.12,0.0,0.0,0.0,0.27,0.38,0.05,0.16,4,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4215}",0.0,0.915,0.085,0.4215
Crazy hunter mode,,,,en,Crazy hunter mode,crazi hunter mode,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Work Hard, have fun and making history in progress with #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,,,en,"Work Hard, have fun and making history in progress with #amazonsg #amazonpetssg",work hard  make histori progress amazonsg amazonpetssg,0.01,0.01,0.01,0.01,0.01,0.01,0.41,0.48,0.01,0.06,4,"{'neg': 0.152, 'neu': 0.543, 'pos': 0.304, 'compound': 0.34}",0.152,0.543,0.304,0.34
Duties of a beagle bro! @cookieisabeagle,,@cookieisabeagle,,en,Duties of a beagle bro! @cookieisabeagle,duti beagl  ,0.01,0.01,0.01,0.51,0.01,0.01,0.01,0.01,0.39,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
I am a worker dog. I always like to engage myself into something useful or totally rediculous. #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,,,en,I am a worker dog. I always like to engage myself into something useful or totally rediculous. #amazonsg #amazonpetssg,worker  alway like engag someth use total redicul amazonsg amazonpetssg,0.02,0.02,0.62,0.02,0.02,0.02,0.22,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.0,0.783,0.217,0.3612
Archie getting ready for the next challenge of crate training. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,,en,Archie getting ready for the next challenge of crate training. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,archi get readi next challeng crate train sureshkumar,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie turning 3. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,Archie turning 3. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,archi turn  sureshkumar,0.06,0.01,0.01,0.01,0.01,0.01,0.36,0.48,0.01,0.07,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Home alone mischief!
Smart enough to open two layers of packaging and neatly finish it.
Now.... How do I explain this to mama?? 😔
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,pensive face,en,"Home alone mischief!
Smart enough to open two layers of packaging and neatly finish it.
Now.... How do I explain this to mama?? 
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",home alon mischief smart enough open  layer packag neatli finish   explain mama  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.02,0.02,0.02,0.02,0.02,0.85,0.02,0.02,0.02,0.02,9,"{'neg': 0.061, 'neu': 0.874, 'pos': 0.066, 'compound': 0.0516}",0.061,0.874,0.066,0.0516
"Mummy's boy
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Mummy's boy
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",mummi    dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.01,0.01,0.01,0.01,0.34,0.5,0.01,0.12,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Mama made a yummy Thattai,a deepavali snack,  it can melt anyone. Just like how i melt everyone. 🤗
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,hugging face,da,"Mama made a yummy Thattai,a deepavali snack,  it can melt anyone. Just like how i melt everyone. 
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",mama made yummi thattai  deepavali snack melt anyon like melt everyon  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.01,0.01,0.01,0.01,0.38,0.51,0.01,0.07,4,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.3612}",0.0,0.935,0.065,0.3612
"Archie: Kopi? Kopi is mamma's favorite. But how she drink this eh?? 🤔🤔
Daddy:  No no this is KPE.
Archie: You mean Kepoh? Like how I kepoh into other people's food?
Daddy: errr... It is Kallang Payalebar Expressway!
Archie: what?! 

#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,thinking face,en,"Archie: Kopi? Kopi is mamma's favorite. But how she drink this eh?? 
Daddy:  No no this is KPE.
Archie: You mean Kepoh? Like how I kepoh into other people's food?
Daddy: errr... It is Kallang Payalebar Expressway!
Archie: what?! 

#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",archi kopi kopi mamma  favorit drink  daddi  archi mean kepoh like kepoh peopl  food daddi errr kallang payalebar expressway archi  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.13,0.01,0.01,0.01,0.36,0.34,0.01,0.12,6,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3612}",0.0,0.947,0.053,0.3612
