PO_post_type,PO_URL,PO_number_comments,PO_numbr_likes,PO_description,PO_number_view_count,Year,Month
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/342720434_180223414902551_8536591995307673965_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YO1hbzhDLy8AX_pmUoj&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NTcyMzg2NTg4ODgzNzQ4MA%3D%3D.2-ccb7-5&oh=00_AfBgPwkTpTH4b6jNQKnO7kCtTcCo7MK6X3RG-fN2tkIEjQ&oe=6455290E&_nc_sid=6136e7,0,9,"Me and my partners in crime! 🤗
King of good times! ☺️",0,2023,4
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/340354605_218217897525533_665541702201401419_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=hsPOCj0C1xYAX-TmxI7&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NzkxODcwNjUxMzAyNTkyOA%3D%3D.2-ccb7-5&oh=00_AfB7NI6SYnbMgTjM4s7r058BqMjuOQ-o9UrkhmKROFhC8g&oe=64564DA6&_nc_sid=6136e7,0,9,❤️,0,2023,4
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/321367003_709051634112395_5655773821336751671_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Gm18QUQuuUYAX86Nbyb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMTAwNTc2NzQ3NDk4MTAzNg%3D%3D.2-ccb7-5&oh=00_AfChUiFoxIV6RuXFcL-sGCr0BG3wj_GgFlLNtb9rEajUfQ&oe=64565CF3&_nc_sid=6136e7,0,9,When rain throws me into an undesirable shower! Only smile and being with pawrents makes me feel better.,0,2022,12
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/316147461_1810296352660654_641515706407005959_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=7bRlCzl7-B8AX9V0KvO&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk3Njc5NzY5OTYxNDc0MDQ2Mw%3D%3D.2-ccb7-5&oh=00_AfCNHAzWejBCicZNoVPDdbDFtTwM0JKrUpwHMt9UsjJqfw&oe=6454DDB9&_nc_sid=6136e7,0,9,This friendship is fur real,0,2022,11
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/277808125_521037222993567_9197648962686299739_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=nHU08dcN2-sAX8rfDSb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjgwNzkzNTk2Mjk3NjE0Mjg5MQ%3D%3D.2-ccb7-5&oh=00_AfDR8l1CsErqsdgO3xp-a3toQ8FMtMO0RTKdebUnZ3H3ag&oe=6455C8CB&_nc_sid=6136e7,0,9,"Dinomama - your babies ran away on their own. 😲😲
Little brats!",0,2022,4
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/246103645_607692027258121_5055501449001627108_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=jgI_pqU1hJAAX9RW_0z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY4NzA0ODA5NTU5OTI1NzQwOA%3D%3D.2-ccb7-5&oh=00_AfB6BHPXr894mSZSHectzze_v6hyJAhoGRW4raDIMQ8JEA&oe=6456B8EA&_nc_sid=6136e7,0,9,"With Luna
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,10
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/143536643_462247531613785_4830515666127180868_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=gzS5N8-t6R8AX9l9dJ_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ5NzQ4NzQ0NDE1MDM3NjUwMg%3D%3D.2-ccb7-5&oh=00_AfDibJiNT4j6IhkNxRU-JOuldzIUG2DTOjVybt-Ov76wDQ&oe=6454F8FB&_nc_sid=6136e7,0,9,"When dad gave surprise visit to living room
 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar",0,2021,1
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/132486999_138435584585759_6498944626069848267_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=-BctfwzBHtwAX_ETmxh&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ3MTI5NDM0NTkwNDc2MjI2Mg%3D%3D.2-ccb7-5&oh=00_AfC6WzAoD4iPUypVPXaKmDSTXN3vzSBItCMS6pietPdvpQ&oe=6456A183&_nc_sid=6136e7,0,9,Looked liked a big durian yeahhhhh.. but when I reached it had no smell at all. 😅 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,12
8,,0,9,@sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,10
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/120085706_126219178926040_6303254822692742176_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=nvO02TLWk04AX-vhXJL&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQwNjgzMzk3MTQyNDMzODYzMA%3D%3D.2-ccb7-5&oh=00_AfDSZkOElZuG4q0CtQ41dBWf-Ls1V_yrhFSTT_4MVglTbA&oe=64553EED&_nc_sid=6136e7,0,9,I certainly believe that mummy is tricking me to go to shower. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,9
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/120071202_381802186174757_1685200112304542226_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ef6Z0V7H28EAX8wDP0V&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQwNjA1MDcwMTI0OTk2NDU3Nw%3D%3D.2-ccb7-5&oh=00_AfCeUIO9VptMlvAdOSTltDch_KgDDLa8WMmJZhu9s4TeVw&oe=6454F030&_nc_sid=6136e7,0,9,While mummy is looking for a mask... Daddy and I have other plans. 🤫🤫 🤭 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar #dogstagram #happiness #lifewithdogs #lifeisgoooood  #kingdomofdogs,0,2020,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118808246_165532775147612_8832018080492619155_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1GFQtHwrtxYAX82uidh&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5MjAzMzczOTA0NTk0NDkxNA%3D%3D.2-ccb7-5&oh=00_AfBBWj1tyQ_VtWjcUKvPM1gWHrKY8V_VOl3NJU9yqZbJTA&oe=64556FC7&_nc_sid=6136e7,0,9,"Happiness to them is when we share... Yes.. share our happiness, joy and the essence of life. Hoomans need it now more than ever. @sauravsahusg @sauravsahusg @sujatha.sureshkumar #amazonsg #amazonpetssg",0,2020,9
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118401859_339223694103769_6370918762634306116_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=elXRB-ULuwEAX-4f1Hl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NjE2NDQ1NzE1MDAwNDAxNA%3D%3D.2-ccb7-5&oh=00_AfDT_910kCy47tGXBCroBAOCrgT1ofVte_z3On3O07aV0A&oe=6455524F&_nc_sid=6136e7,0,9,"Just beat it, beat it, beat it... I am a performer. #amazonsg #amazonpetssg",0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118211025_516538039158183_6767717309241656113_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=qR7FAYyqiLgAX9OBjH5&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDc0NjY2MTcxOTM2MzIzOA%3D%3D.2-ccb7-5&oh=00_AfAxpzoH4Hv0--8f7NG73gMbwy_IOoRXLk8qEL3LlGN9PA&oe=64558851&_nc_sid=6136e7,0,9,Bringing joy to others is the most beautiful feeling. Try it today. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar #amazonsg #amazonpetssg,0,2020,8
8,,0,9,"When mama thinks I can be a good delivery boy and I am totally objecting it.
@sauravsahu25 @sujatha.sureshkumar",0,2020,6
8,,0,9,Daddy 👀 mummy 👀. They need to be watched always. @sauravsahu25 @sujatha.sureshkumar,0,2020,6
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/238342474_3009213829355690_1865667881913237467_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=bN6Uw4Vk_zMAX846pS9&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0MzAyNTc4MDgxMzQ4OTM3OA%3D%3D.2-ccb7-5&oh=00_AfB6Q-6x4IoskMsQWWIjNE-7Uuoc5WU470BGfgsyDf4bHg&oe=6454D28F&_nc_sid=6136e7,2,8,"My hidey-hole
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",25,2021,8
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/240867899_249450800366068_7342219173732821020_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-xY9Nn6wtYwAX-IF3CC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY1MDk4NTIzNzY0NDIzOTkxOQ%3D%3D.2-ccb7-5&oh=00_AfDN2IHc0l5hYtbAzxJxyI5etrBW0ZHz9LwspGmcOEaQPw&oe=6454DC1E&_nc_sid=6136e7,2,8,"Just helping mamma to unpack amazon groceries.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #amazon #amazonpets #amazonsg",0,2021,8
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/131403040_178181097344639_5072863450992324078_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=qft65LLcoBIAX-DYRgG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ2Mzk5MDY0NDcwNjA2NjYzMw%3D%3D.2-ccb7-5&oh=00_AfCzZ6pw-kG6hm-14NvkWWkojnBxJPxPGt2WiWuBhQvPew&oe=6455C3B9&_nc_sid=6136e7,1,8,My new favorite sport @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,43,2020,12
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/132732285_391768228720234_8127693344966021189_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=r9EilEWZJUEAX9CaCjK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ3MjYyODEyNzQxMjg5ODEwMw%3D%3D.2-ccb7-5&oh=00_AfBmWHRby8PqsiIXhzI7hRkdrnYhIOhepwWPS4kdjLokBA&oe=6455B413&_nc_sid=6136e7,1,8,Celebrating Christmas with friends @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,12
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118319647_227137702066656_4607766634298253025_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=18Y8jLdEIrwAX8aEWsP&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NjIwNDgxNTkzNDE0NjM2OQ%3D%3D.2-ccb7-5&oh=00_AfA_GGfcueVvbhu7GwHY6ZBloNxCMiDXm55ZHdu0Hj9Vfg&oe=64552AD2&_nc_sid=6136e7,0,8,"Two little eyes that blink, blink, blink.
Treat? Or Chick #amazonsg #amazonpetssg

PC: @fyfyslove",60,2020,8
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/204423874_229538835650482_6769344829099172101_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=vSxbc6ko9GUAX_4iRVJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYwMjQ3NDEzOTUwOTIxMzk5Ng%3D%3D.2-ccb7-5&oh=00_AfBNzn7M0Gf6gceBUdO3F4lAkQ55yGDruUgAnO2kkvZO4Q&oe=6456417B&_nc_sid=6136e7,0,8,Art of making your own bed. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,45,2021,6
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/155205760_496405251353878_7679235514820369760_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=NOPfnul8g1MAX_Y1JVD&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUxODk0Mjk0NzI2Mjk1ODEwMQ%3D%3D.2-ccb7-5&oh=00_AfAEgeK6vdjjo-rogGOQGQugIWjPpWrugxViF2-4n_IJKA&oe=6455EDFD&_nc_sid=6136e7,0,8,I just love rolling in the grass. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,33,2021,2
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/325172136_105190355774825_2446119673024456518_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=PkUEasiBgigAX_jV0qd&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAxNjA0NzQ0MDkwMjk4OTI0NA%3D%3D.2-ccb7-5&oh=00_AfC9LUPiWXtGRYy6hOfEAMYBxtxCwa80vXM1mpDQ-ShxMw&oe=645636B5&_nc_sid=6136e7,0,8,A day with Archie & my bro !,0,2023,1
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/322744058_218893577250284_563962145266833997_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sHQpaytcdPgAX9WHEp4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwNTUyNTYxNTc1MjAyODcwOA%3D%3D.2-ccb7-5&oh=00_AfCS3FUb9wYalWfxj4ecRlHgHsJeLFG6XxFZfX0HiBJgYQ&oe=64558E00&_nc_sid=6136e7,0,8,Young boy being mentored by an old hand,0,2022,12
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/321359837_3303307503265360_5305535312132707954_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kwai06wi51UAX8J-NMu&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMTAwMDQ5MjgwMjA3OTk3MQ%3D%3D.2-ccb7-5&oh=00_AfA9UsgSCQZZcbUHIOynnXIWSYsXIWMqi3Ywl7kMFbBMmg&oe=64566143&_nc_sid=6136e7,0,8,"Archie and Yogi! 
Christmas is a delight when I met a pretty girl who is born just few days apart!",0,2022,12
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/277896808_299973352297199_3543556216466391252_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=vnh5SE2xOhcAX8TERo-&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjgxMjI5MzAyNzY1NTkyNTA5Nw%3D%3D.2-ccb7-5&oh=00_AfAVf5HFhjVusMU7BpgTiYfP05yVvnV-6OEIsykF_hlbHQ&oe=64550695&_nc_sid=6136e7,0,8,Okie okie..I dont eat grass already!,0,2022,4
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/273917712_499055045166382_330833263124568603_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=W4_KfRzLeWUAX_vw82w&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjc3MzUzOTkwMDU5MzQ5NDE2OA%3D%3D.2-ccb7-5&oh=00_AfDnsermL4HNvWWts2makr5WTgTReKyn0TSeIHe3Rema0A&oe=6456113A&_nc_sid=6136e7,0,8,"Grandpa, Treat please! 🤗🤗",0,2022,2
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/126214906_131563151779719_5888978482467126844_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=9SMnNXXUAroAX8lR0gW&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ0NzEzMDI5MDIzNTYxMTU2NQ%3D%3D.2-ccb7-5&oh=00_AfAVssRVSD8SAOBlyckopNpZbdjWv_zbSYOFXvayx1bg4A&oe=6455ABEF&_nc_sid=6136e7,0,8,Mom showed me bones to climb up the chair and fetch my treat. Now tell me who is responsible for my mischief.,0,2020,11
8,,0,8,How do I look with a pretty woman? ♥️♥️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,11
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/123138456_186008859678741_3258216383254048501_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=2WkPjDBzfwMAX8Z8W_L&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQzMDYzOTk4Nzg1NzA2MDk1MQ%3D%3D.2-ccb7-5&oh=00_AfAZ2VIS0P2_hkUqwgHKsh9YeHu4IQosrcqQ3blAYoOcGg&oe=64550B9C&_nc_sid=6136e7,0,8,Oopss mummy is here.. let me try my luck here.. let me focus on my smile. ☺️,0,2020,10
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/122943179_842002503203763_5645457325627980963_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AiKIQfNOd-wAX-P331Z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQzMDYzODIyMDMwMjA2NzY2NA%3D%3D.2-ccb7-5&oh=00_AfCyQfgAcmplel2JfNUo0iiSnFqiiwmKK7STqxhJ3_CItw&oe=6455B872&_nc_sid=6136e7,0,8,I am a flexible boy!,0,2020,10
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/120539366_150862843180314_835806381653642070_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=8-O6e9t9Pb8AX-9UOiJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQxMTg2OTEyNzE4NDg4MzgzMA%3D%3D.2-ccb7-5&oh=00_AfDc5gq-NOfaVhONi2HvfY-i10Pn37vo4aEHN-AF8qBTTw&oe=6455773F&_nc_sid=6136e7,0,8,Our handsome boy @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,10
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/120193530_192573472253627_3720591324383262840_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=y9eXO-U7nWkAX-WPYJ2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQwNzI1OTQyNjcwNzEyMDQ1Mg%3D%3D.2-ccb7-5&oh=00_AfBLS8oMAY8vYsn3uqFEBxrZ8wHeiZxqTwepaM69BZbqbQ&oe=64560C3B&_nc_sid=6136e7,0,8,Investigation in progress. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/119462665_745302522974934_6967634133448544761_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=u19iPdhLyJEAX9LVlys&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NjU4MjQwMDcyMzYwNTM2NA%3D%3D.2-ccb7-5&oh=00_AfALM3IzbBo5Is26Cnh4G85md5Y7Mcpt8U22nFe13FXqog&oe=645672D3&_nc_sid=6136e7,0,8,"After running into puddles, get dirty, roll around in the mud... How dare mummy and daddy gave shower to me. 🙄🙄🙄@sauravsahu25 @sauravsahusg @sujatha.sureshkumar #amazonsg #amazonpetssg",0,2020,9
8,,0,8,Archie is taking over house one inch at a time and nobody can say NOOO to it.. after all he is a blessing in our life. #amazonsg #amazonpetssg,0,2020,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118360674_116938280118979_916642468183135333_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=PCpmS5hI33wAX-cxqlX&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDcwMjk3ODAwMTI3NTM0Ng%3D%3D.2-ccb7-5&oh=00_AfCdoCSqxNoQ8iNvjDMIhNQtwJcoDr1VMvqAJ75SDwGStg&oe=645518AD&_nc_sid=6136e7,0,8,Amazon's delivery boy - Training in progress. #amazonsg #amazonpetssg,0,2020,8
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/106295238_563440437664612_1550635176020877854_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=e07mY6pRRdEAX_iCw9z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0NjM0NTQ3Mjk3NjE1MDQxOQ%3D%3D.2-ccb7-5&oh=00_AfD__BzzuBlkuGDnCUgaVRfedLvvycjWgE9S7qBi0U-96Q&oe=6455B677&_nc_sid=6136e7,0,8,Tales of Archie and Crockie. Archie is learning to be independent where Crockie is giving him emotional support. @sauravsahu25 @sujatha.sureshkumar,0,2020,7
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/261621099_106893638476685_665505709606843397_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=LhUHItzNteUAX80xULb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjcxODg1NjQ2MDIwOTc5ODkzNA%3D%3D.2-ccb7-5&oh=00_AfCCX1dDnz6qPeGkr0OD4_zib55EY_sttlZROGQSKV7fFA&oe=645572E0&_nc_sid=6136e7,1,7,"Anything is paws-ible with a dog by your side.
Let us pray for one peaceful, happy and joyful and NORMAL year end!

- Stay safe and healthy everyone.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",0,2021,12
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/106607825_2667403823480663_2474426081406521586_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=fHLjG-TTKisAX-YbTef&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM0NjU5NTM5NjY0NDg0NzUwOQ%3D%3D.2-ccb7-5&oh=00_AfBSlsJ8X-BkQ_Z5v7b5KTOqaNEDOpB_-cyaGVY-aWdxNw&oe=64555213&_nc_sid=6136e7,1,7,"Power of New York cheesecake.
@sauravsahu25 @sujatha.sureshkumar @sauravsahusg",0,2020,7
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/146740510_1373090753077808_4415036406189823213_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=9qk5ENWev0AAX-Erj-U&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUwMzU3OTMxOTE2MDU1NDUyMA%3D%3D.2-ccb7-5&oh=00_AfD5iNNzxFb49HIyHx72Y4pobjTJ3DnHh4oW0xlE7N12OQ&oe=64561B24&_nc_sid=6136e7,0,7,"I'm just a simple guy swimming in a sea of otters.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",57,2021,2
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/119064889_753376502112276_2081815664638749733_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=YERaB8pb1OEAX8fUU8_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NjU4NzcxNzMwNjA0MjU5Ng%3D%3D.2-ccb7-5&oh=00_AfD8axDOU3DjoDjnI4jY-HCnmjdDgnyLG2vCgco84Upb4Q&oe=6455DCF6&_nc_sid=6136e7,0,7,When you are in a crazy fun group.@sauravsahusg @sauravsahu25 @sujatha.sureshkumar,31,2020,9
